ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions_Cloudy,Weather_conditions_Sunny,Weather_conditions_Windy,Weather_conditions_Stormy,Weather_conditions_Fog,Weather_conditions_Sandstorms,Weather_conditions_NaN,Road_traffic_density_Low,Road_traffic_density_Medium,Road_traffic_density_Jam,Road_traffic_density_High,Road_traffic_density_NaN,Vehicle_condition,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Type_of_vehicle_electric_scooter,Type_of_vehicle_bicycle,multiple_deliveries,Festival_No,Festival_Yes,Festival_NaN
0xb6db,12.297954,76.665169,12.367954,76.735169,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0xaac9,11.000762,76.981876,11.080762,77.061876,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x4121,21.175975,72.795503,21.255975,72.875503,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x116d,23.359033,85.325347,23.469033,85.435347,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xd784,22.552996,88.352310,22.592996,88.392310,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1.000000,1,0,0
0xa06e,13.091809,80.219104,13.221809,80.349104,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x56f1,22.311844,73.165081,22.351844,73.205081,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2.000000,1,0,0
0x8391,0.00,0.00,0.03,0.03,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.00,1,0,0
0x4c01,21.175975,72.795503,21.265975,72.885503,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0xcea5,0.00,0.00,0.13,0.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.00,1,0,0
0xe13a,23.232357,77.429989,23.362357,77.559989,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xd587,30.366322,78.070453,30.416322,78.120453,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x429b,13.027018,80.254791,13.077018,80.304791,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x9972,12.913041,77.683237,12.973041,77.743237,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x9d2a,13.022394,80.242439,13.032394,80.252439,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xdd14,15.585658,73.743606,15.605658,73.763606,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1.000000,1,0,0
0xda6e,25.454697,81.834492,25.484697,81.864492,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x41c6,12.284747,76.625861,12.314747,76.655861,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x6cf,26.911927,75.797282,26.971927,75.857282,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x83d4,18.520016,73.830547,18.540016,73.850547,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x26f8,22.312790,73.170283,22.442790,73.300283,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x43e5,18.516216,73.842527,18.596216,73.922527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xb331,23.357804,85.325146,23.397804,85.365146,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.000000,1,0,0
0x4353,19.103249,72.846749,19.173249,72.916749,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x4aa0,12.949934,77.699386,13.009934,77.759386,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0.000000,1,0,0
0x9745,13.005801,80.250744,13.135801,80.380744,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x6f16,19.055831,72.833984,19.085831,72.863984,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xcf43,19.875908,75.358888,19.925908,75.408888,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x778b,12.299524,76.642620,12.319524,76.662620,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x8ad,18.592718,73.773572,18.622718,73.803572,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x204b,13.026286,80.275235,13.056286,80.305235,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x42e9,17.451976,78.385883,17.501976,78.435883,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0xab56,17.450851,78.379347,17.490851,78.419347,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1.000000,1,0,0
0x30a5,23.357804,85.325146,23.467804,85.435146,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x431c,22.310329,73.169083,22.350329,73.209083,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xd91f,9.988483,76.295211,10.038483,76.345211,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x844a,11.022169,76.999594,11.072169,77.049594,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x93ed,12.979166,77.640709,13.009166,77.670709,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x759a,13.044694,80.261470,13.104694,80.321470,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,NaN,1,0,0
0xd8bf,26.482419,80.320939,26.522419,80.360939,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xb96e,22.732225,75.874765,22.842225,75.984765,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x945b,19.181300,72.836191,19.271300,72.926191,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0.000000,1,0,0
0x6090,22.308096,73.167753,22.368096,73.227753,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.000000,1,0,0
0x377d,11.020910,76.940432,11.070910,76.990432,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x9ba8,11.006686,76.951736,11.096686,77.041736,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xdc50,9.979363,76.285001,10.109363,76.415001,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x8169,26.911378,75.789034,26.921378,75.799034,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xf57,22.751857,75.866699,22.821857,75.936699,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xfe4,22.732225,75.874765,22.762225,75.904765,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x6420,0.00,0.00,0.05,0.05,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1.00,1,0,0
0xc7b9,25.459775,81.834841,25.549775,81.924841,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0xdc73,23.234249,77.434007,23.254249,77.454007,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x13cf,22.753659,75.903365,22.763659,75.913365,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x568b,13.027018,80.254791,13.157018,80.384791,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x98b5,13.029198,77.570997,13.089198,77.630997,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1.000000,1,0,0
0xd17b,23.218998,77.373573,23.328998,77.483573,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x437a,11.025083,77.015393,11.105083,77.095393,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x864b,12.913041,77.683237,13.023041,77.793237,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0xb663,13.054347,80.257221,13.114347,80.317221,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x5a8b,21.171060,72.789292,21.191060,72.809292,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,1.000000,1,0,0
0x1ea7,0.00,0.00,0.11,0.11,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0.00,1,0,0
0x58de,23.351058,85.325731,23.361058,85.335731,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xe212,0.00,0.00,0.01,0.01,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1.00,1,0,0
0xaa0,0.00,0.00,0.13,0.13,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.00,1,0,0
0x1c39,12.934365,77.616155,12.944365,77.626155,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x67ee,22.32,73.17,22.35,73.20,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1.00,1,0,0
0xc8de,0.00,0.00,0.05,0.05,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.00,1,0,0
0x5101,26.921411,75.793604,26.971411,75.843604,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x79a5,11.008638,76.984311,11.068638,77.044311,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0xdb92,30.887220,75.804893,30.977220,75.894893,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1.000000,0,1,0
0x3432,19.126630,72.829976,19.256630,72.959976,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0.000000,1,0,0
0xc78e,0.00,0.00,0.08,0.08,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.00,1,0,0
0xd0de,0.00,0.00,0.01,0.01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.00,1,0,0
0x62b,-18.543626,73.905101,18.653626,74.015101,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.000000,1,0,0
0x8b8,18.53408,73.89852,18.56408,73.92852,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0.00000,1,0,0
0x6c6f,11.003681,76.975525,11.023681,76.995525,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0x6b67,18.554382,73.798206,18.684382,73.928206,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x5685,23.359407,85.325055,23.429407,85.395055,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x53f8,18.514210,73.838429,18.524210,73.848429,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0.000000,1,0,0
0x21be,17.438263,78.397865,17.498263,78.457865,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x418c,22.651847,75.881991,22.691847,75.921991,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x3786,0.00,0.00,0.13,0.13,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.00,1,0,0
0x65ba,17.451976,78.385883,17.461976,78.395883,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xbdd1,19.181300,72.836191,19.241300,72.896191,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xda72,10.020683,76.310631,10.060683,76.350631,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x1ef1,13.045479,80.233110,13.125479,80.313110,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0.000000,1,0,0
0xdf1,19.178321,72.834715,19.238321,72.894715,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0xdfac,25.457116,81.859682,25.467116,81.869682,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x3bc4,22.725748,75.898497,22.735747,75.908497,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xc4d5,30.335259,78.053162,30.415259,78.133162,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,2.000000,1,0,0
0xa437,21.170798,72.790489,21.280798,72.900489,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0x22e4,12.934365,77.616155,12.964365,77.646155,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xc247,10.027014,76.308053,10.057014,76.338053,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xafb,23.351058,85.325731,23.461058,85.435731,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x443d,0.00,0.00,0.03,0.03,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.00,1,0,0
0x3374,19.055831,72.833984,19.075831,72.853984,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x7b4f,11.003669,76.976494,11.113669,77.086494,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xa629,13.027018,80.254791,13.077018,80.304791,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x454e,11.024839,77.007003,11.154839,77.137003,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x75b,26.766536,75.837333,26.896536,75.967333,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x2e30,19.120083,72.907385,19.230083,73.017385,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x4af0,18.536718,73.830327,18.646718,73.940327,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x6573,12.321214,76.621094,12.371214,76.671094,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x1728,17.426228,78.407495,17.516228,78.497495,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x37cf,17.428294,78.404423,17.478294,78.454423,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x82d9,26.846156,75.802300,26.976156,75.932300,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x44d4,11.022169,76.999594,11.072169,77.049594,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x78a4,26.902940,75.793007,26.932940,75.823007,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xcbe5,15.585658,73.743606,15.645658,73.803606,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xc7c9,25.451646,81.832796,25.541646,81.922796,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x9de0,17.431477,78.400350,17.471477,78.440350,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0xc9b2,19.875337,75.316722,20.005337,75.446722,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x9356,12.979096,77.640625,13.029096,77.690625,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x629a,13.086438,80.220672,13.126439,80.260672,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x84be,22.310237,73.158921,22.380237,73.228921,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1.000000,1,0,0
0xdb18,25.453436,81.833167,25.563436,81.943167,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x9400,17.459710,78.368855,17.469710,78.378855,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x5cc,12.972161,77.596014,13.022161,77.646014,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0xcf73,22.514688,88.393294,22.554688,88.433294,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,NaN,1,0,0
0xa9fe,19.003517,72.827650,19.133517,72.957650,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x8d94,12.325461,76.632278,12.405461,76.712278,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0x6d73,12.975996,80.221898,13.045996,80.291898,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x7386,0.00,0.00,0.13,0.13,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,2.00,1,0,0
0x2d20,0.00,0.00,0.02,0.02,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,1.00,1,0,0
0x5b68,22.74806,75.89340,22.79806,75.94340,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.00000,1,0,0
0x8860,13.026286,80.275235,13.156286,80.405235,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x15a6,26.766536,75.837333,26.806536,75.877333,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1.000000,1,0,0
0x35be,12.949934,77.699386,13.039934,77.789386,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1.000000,1,0,0
0x5b4a,13.022394,80.242439,13.112394,80.332439,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xc0e,23.351058,85.325731,23.381058,85.355731,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x9c52,18.927584,72.832585,19.007584,72.912585,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x46eb,21.186884,72.793616,21.196884,72.803616,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x7ad0,0.00,0.00,0.03,0.03,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.00,1,0,0
0x38e1,18.530963,73.828972,18.610963,73.908972,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.000000,1,0,0
0x833d,11.008638,76.984311,11.088638,77.064311,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xa76a,18.994237,72.825553,19.124237,72.955553,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,0,1,0
0x175c,21.160522,72.771477,21.240522,72.851477,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x8f0,12.906229,77.596791,12.996229,77.686791,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0.000000,1,0,0
0xd9fe,15.498603,73.826911,15.588603,73.916911,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x4459,17.433809,78.386744,17.453809,78.406744,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0.000000,1,0,0
0x6899,13.058616,80.264151,13.128616,80.334151,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x93b5,0.00,0.00,0.05,0.05,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.00,1,0,0
0x77f0,11.020910,76.940432,11.070910,76.990432,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xb5b9,21.185047,72.808590,21.275047,72.898590,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x2cd5,11.020910,76.940432,11.050910,76.970432,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x5efc,12.934179,77.615797,12.984179,77.665797,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0x4ab9,18.994049,72.825203,19.104049,72.935203,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x10a0,18.927584,72.832585,19.037584,72.942585,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x8bcd,12.986047,80.218114,13.006047,80.238114,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x379f,17.428294,78.404423,17.508294,78.484423,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x7c56,17.438263,78.397865,17.468263,78.427865,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x5dd,17.431477,78.400350,17.511477,78.480350,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x2611,22.745049,75.892471,22.855049,76.002471,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2.000000,1,0,0
0x973d,18.994049,72.825203,19.004049,72.835203,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x55e3,22.310237,73.158921,22.320237,73.168921,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x186d,22.727021,75.884167,22.857021,76.014167,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xa615,26.913987,75.752891,26.933987,75.772891,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xf6d,21.171060,72.789292,21.241060,72.859292,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x7c05,22.751857,75.866699,22.831857,75.946699,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xb486,26.888420,75.800689,26.978420,75.890689,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x20a8,18.514210,73.838429,18.624210,73.948429,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1.000000,1,0,0
0xa9fa,12.304569,76.643622,12.384569,76.723622,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,0,1,0
0xa51e,19.176269,72.836721,19.206269,72.866721,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x5e49,12.970324,77.645748,13.080324,77.755748,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x9675,11.016298,76.972076,11.046298,77.002076,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0xb2d9,22.695207,75.866059,22.705207,75.876059,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0.000000,1,0,0
0x410,11.026117,76.944652,11.076117,76.994652,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,1.000000,1,0,0
0x5ee7,21.186884,72.793616,21.276884,72.883616,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x18f5,0.00,0.00,0.07,0.07,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.00,1,0,0
0x98d3,22.725748,75.898497,22.855747,76.028497,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xd598,26.492106,80.327797,26.512106,80.347797,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x89b7,22.310329,73.169083,22.400329,73.259083,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x4ed6,17.422819,78.449578,17.462819,78.489578,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0x2c95,17.451976,78.385883,17.531976,78.465883,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x4bbd,13.054347,80.257221,13.134347,80.337221,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0xd661,15.576683,73.755750,15.636683,73.815750,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0xd269,19.875908,75.358888,19.965908,75.448888,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xb25f,19.176269,72.836721,19.216269,72.876721,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0.000000,1,0,0
0x7b1a,17.450851,78.379347,17.490851,78.419347,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.000000,1,0,0
0x4009,21.186608,72.794136,21.196608,72.804136,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x8f7e,17.424114,78.347554,17.534114,78.457554,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x7334,22.307898,73.167788,22.337898,73.197788,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,0,0,1
0x70f,22.695207,75.866059,22.805207,75.976059,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1.000000,1,0,0
0x950a,12.986047,80.218114,13.096047,80.328114,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x44cd,13.049645,80.242268,13.069645,80.262268,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x37d1,10.994136,76.963303,11.064136,77.033303,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x715b,22.753659,75.903365,22.803659,75.953365,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0.000000,1,0,0
0xcd69,19.876428,75.364792,19.946428,75.434792,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.000000,1,0,0
0x2aec,22.307898,73.167788,22.317898,73.177788,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x2ddf,22.310526,73.170937,22.350526,73.210937,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x4f14,18.539299,73.897902,18.629299,73.987902,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x5005,0.00,0.00,0.07,0.07,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00,1,0,0
0xbae5,22.751234,75.889490,22.831234,75.969490,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x8e55,19.103249,72.846749,19.123249,72.866749,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0.000000,1,0,0
